Date,Province/State,Confirmed,Deaths,Recovered
2020-01-28 23:00:00,Shandong,121.0,0.0,0.0
2020-01-28 23:00:00,Shanghai,80.0,1.0,4.0
2020-01-28 23:00:00,Shanxi,27.0,0.0,0.0
2020-01-28 23:00:00,Sichuan,108.0,0.0,0.0
2020-01-28 23:00:00,Taiwan,0.0,0.0,0.0
2020-01-28 23:00:00,Tianjin,25.0,0.0,0.0
2020-01-28 23:00:00,Tibet,0.0,0.0,0.0
2020-01-28 23:00:00,Xinjiang,13.0,0.0,0.0
2020-01-28 23:00:00,Yunnan,44.0,0.0,0.0
2020-01-28 23:00:00,Zhejiang,296.0,0.0,3.0
2020-01-29 21:00:00,Anhui,200.0,0.0,2.0
2020-01-29 21:00:00,Beijing,111.0,1.0,4.0
2020-01-29 21:00:00,Chongqing,165.0,0.0,1.0
2020-01-29 21:00:00,Fujian,101.0,0.0,0.0
2020-01-29 21:00:00,Gansu,26.0,0.0,0.0
2020-01-29 21:00:00,Guangdong,311.0,0.0,6.0
2020-01-29 21:00:00,Guangxi,78.0,0.0,2.0
2020-01-29 21:00:00,Guizhou,12.0,0.0,1.0
2020-01-29 21:00:00,Hainan,43.0,1.0,0.0
2020-01-29 21:00:00,Hebei,65.0,1.0,0.0
2020-01-29 21:00:00,Heilongjiang,43.0,1.0,0.0
2020-01-29 21:00:00,Henan,278.0,2.0,2.0
2020-01-29 21:00:00,Hong Kong,0.0,0.0,0.0
2020-01-29 21:00:00,Hubei,4586.0,162.0,90.0
2020-01-29 21:00:00,Hunan,277.0,0.0,0.0
2020-01-29 21:00:00,Inner Mongolia,16.0,0.0,0.0
2020-01-29 21:00:00,Jiangsu,129.0,0.0,1.0
2020-01-29 21:00:00,Jiangxi,162.0,0.0,4.0
2020-01-29 21:00:00,Jilin,14.0,0.0,1.0
2020-01-29 21:00:00,Liaoning,39.0,0.0,1.0
2020-01-29 21:00:00,Macau,0.0,0.0,0.0
2020-01-29 21:00:00,Ningxia,12.0,0.0,0.0
2020-01-29 21:00:00,Qinghai,6.0,0.0,0.0
2020-01-29 21:00:00,Shaanxi,56.0,0.0,0.0
2020-01-29 21:00:00,Shandong,145.0,0.0,1.0
2020-01-29 21:00:00,Shanghai,101.0,1.0,5.0
2020-01-29 21:00:00,Shanxi,35.0,0.0,1.0
2020-01-29 21:00:00,Sichuan,142.0,1.0,1.0
2020-01-29 21:00:00,Taiwan,0.0,0.0,0.0
2020-01-29 21:00:00,Tianjin,27.0,0.0,0.0
2020-01-29 21:00:00,Tibet,1.0,0.0,0.0
2020-01-29 21:00:00,Xinjiang,14.0,0.0,0.0
2020-01-29 21:00:00,Yunnan,55.0,0.0,0.0
2020-01-29 21:00:00,Zhejiang,428.0,0.0,4.0
2020-01-30 21:30:00,Anhui,237.0,0.0,3.0
2020-01-30 21:30:00,Beijing,121.0,1.0,5.0
2020-01-30 21:30:00,Chongqing,206.0,0.0,1.0
2020-01-30 21:30:00,Fujian,101.0,0.0,0.0
2020-01-30 21:30:00,Gansu,29.0,0.0,0.0
2020-01-30 21:30:00,Guangdong,393.0,0.0,11.0
2020-01-30 21:30:00,Guangxi,87.0,0.0,2.0
2020-01-30 21:30:00,Guizhou,15.0,0.0,1.0
2020-01-30 21:30:00,Hainan,50.0,1.0,1.0
2020-01-30 21:30:00,Hebei,82.0,1.0,0.0
2020-01-30 21:30:00,Heilongjiang,59.0,2.0,0.0
2020-01-30 21:30:00,Henan,352.0,2.0,3.0
2020-01-30 21:30:00,Hong Kong,0.0,0.0,0.0
2020-01-30 21:30:00,Hubei,5806.0,204.0,116.0
2020-01-30 21:30:00,Hunan,332.0,0.0,2.0
2020-01-30 21:30:00,Inner Mongolia,20.0,0.0,0.0
2020-01-30 21:30:00,Jiangsu,168.0,0.0,2.0
2020-01-30 21:30:00,Jiangxi,240.0,0.0,7.0
2020-01-30 21:30:00,Jilin,14.0,0.0,1.0
2020-01-30 21:30:00,Liaoning,45.0,0.0,1.0
2020-01-30 21:30:00,Macau,0.0,0.0,0.0
2020-01-30 21:30:00,Ningxia,21.0,0.0,1.0
2020-01-30 21:30:00,Qinghai,8.0,0.0,0.0
2020-01-30 21:30:00,Shaanxi,87.0,0.0,0.0
2020-01-30 21:30:00,Shandong,178.0,0.0,2.0
2020-01-30 21:30:00,Shanghai,128.0,1.0,9.0
2020-01-30 21:30:00,Shanxi,39.0,0.0,1.0
2020-01-30 21:30:00,Sichuan,177.0,1.0,1.0
2020-01-30 21:30:00,Taiwan,0.0,0.0,0.0
2020-01-30 21:30:00,Tianjin,32.0,0.0,0.0
2020-01-30 21:30:00,Tibet,1.0,0.0,0.0
2020-01-30 21:30:00,Xinjiang,17.0,0.0,0.0
2020-01-30 21:30:00,Yunnan,76.0,0.0,0.0
2020-01-30 21:30:00,Zhejiang,537.0,0.0,9.0
2020-01-31 19:00:00,Anhui,237.0,0.0,3.0
2020-01-31 19:00:00,Beijing,139.0,1.0,5.0
2020-01-31 19:00:00,Chongqing,238.0,1.0,1.0
2020-01-31 19:00:00,Fujian,120.0,0.0,0.0
2020-01-31 19:00:00,Gansu,35.0,0.0,0.0
2020-01-31 19:00:00,Guangdong,436.0,0.0,10.0
2020-01-31 19:00:00,Guangxi,88.0,0.0,2.0
2020-01-31 19:00:00,Guizhou,29.0,0.0,2.0
2020-01-31 19:00:00,Hainan,58.0,1.0,1.0
2020-01-31 19:00:00,Hebei,96.0,1.0,0.0
2020-01-31 19:00:00,Heilongjiang,59.0,2.0,0.0
2020-01-31 19:00:00,Henan,352.0,2.0,3.0
2020-01-31 19:00:00,Hong Kong,0.0,0.0,0.0
2020-01-31 19:00:00,Hubei,7153.0,249.0,169.0
2020-01-31 19:00:00,Hunan,332.0,0.0,3.0
2020-01-31 19:00:00,Inner Mongolia,20.0,0.0,0.0
2020-01-31 19:00:00,Jiangsu,168.0,0.0,5.0
2020-01-31 19:00:00,Jiangxi,240.0,0.0,7.0
2020-01-31 19:00:00,Jilin,14.0,0.0,1.0
2020-01-31 19:00:00,Liaoning,60.0,0.0,1.0
2020-01-31 19:00:00,Macau,0.0,0.0,0.0
2020-01-31 19:00:00,Ningxia,21.0,0.0,1.0
2020-01-31 19:00:00,Qinghai,8.0,0.0,0.0
2020-01-31 19:00:00,Shaanxi,87.0,0.0,0.0
2020-01-31 19:00:00,Shandong,184.0,0.0,2.0
2020-01-31 19:00:00,Shanghai,153.0,1.0,9.0
2020-01-31 19:00:00,Shanxi,47.0,0.0,1.0
2020-01-31 19:00:00,Sichuan,177.0,1.0,1.0
2020-01-31 19:00:00,Taiwan,0.0,0.0,0.0
2020-01-31 19:00:00,Tianjin,32.0,0.0,0.0
2020-01-31 19:00:00,Tibet,1.0,0.0,0.0
2020-01-31 19:00:00,Xinjiang,17.0,0.0,0.0
