Date,Province/State,Confirmed,Deaths,Recovered
2020-01-27 20:30:00,Tibet Sheng,0.0,0.0,0.0
2020-01-27 20:30:00,Xinjiang Sheng,1.6,0.0,0.0
2020-01-27 20:30:00,Yunnan Sheng,0.6923076923076923,0.0,0.0
2020-01-27 20:30:00,Zhejiang Sheng,0.7109826589595376,0.0,2.0
2020-01-28 23:00:00,Anhui Sheng,0.3157894736842105,0.0,inf
2020-01-28 23:00:00,Beijing Sheng,0.21978021978021978,0.0,0.0
2020-01-28 23:00:00,Chongqing Sheng,0.12244897959183673,0.0,0.0
2020-01-28 23:00:00,Fujian Sheng,0.23170731707317074,0.0,0.0
2020-01-28 23:00:00,Gansu Sheng,0.08333333333333333,0.0,0.0
2020-01-28 23:00:00,Guangdong Sheng,0.29045643153526973,0.0,0.2
2020-01-28 23:00:00,Guangxi Sheng,0.3448275862068966,0.0,0.0
2020-01-28 23:00:00,Guizhou Sheng,0.3333333333333333,0.0,inf
2020-01-28 23:00:00,Hainan Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Hebei Sheng,0.3541666666666667,0.0,0.0
2020-01-28 23:00:00,Heilongjiang Sheng,0.16216216216216217,0.0,0.0
2020-01-28 23:00:00,Henan Sheng,0.34951456310679613,0.0,1.0
2020-01-28 23:00:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Hubei Sheng,0.2903770399549803,0.296,0.125
2020-01-28 23:00:00,Hunan Sheng,0.25339366515837103,0.0,0.0
2020-01-28 23:00:00,Inner Mongolia Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Jiangsu Sheng,0.30303030303030304,0.0,0.0
2020-01-28 23:00:00,Jiangxi Sheng,0.48623853211009177,0.0,0.3333333333333333
2020-01-28 23:00:00,Jilin Sheng,0.5555555555555556,0.0,inf
2020-01-28 23:00:00,Liaoning Sheng,0.08333333333333333,0.0,inf
2020-01-28 23:00:00,Macau Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Ningxia Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Qinghai Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Shaanxi Sheng,0.0,0.0,0.0
2020-01-28 23:00:00,Shandong Sheng,0.19834710743801653,0.0,inf
2020-01-28 23:00:00,Shanghai Sheng,0.2625,0.0,0.25
2020-01-28 23:00:00,Shanxi Sheng,0.2962962962962963,0.0,inf
